date,yield_10y,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007,银行,基金,保险,券商,理财子,其他,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,gov_net_financing,net_financing_total,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油
2023-11-09,2.6494,1.6477,1.8367,1.7483,2.0377,2.05,2.915,3.195,0.201,1.1572999999999998,0.0122999999999997,-100.65000000000002,97.67,-3.16,-7.249999999999999,-6.63,20.02,1600.0,2030.0,430.0,3.45,4.2,0.0,-220.6,280.0,8,500.6,-220.6,500.6,2,0,0,0,0,0,0,0,0,0.0,0.0,66.03,62.32,71.91,0.0,0,2505.85,32.25,0.0,0.0,110.37,0.0,0.0,0.0,0.0,20.57,0.0,80.01
2023-11-10,2.6444,1.6902,1.847,1.7871,2.0233,2.03,2.025,2.66,0.1762999999999999,0.6367000000000003,0.0066999999999999,-36.07000000000001,-30.63,3.8,87.85,-3.2299999999999995,-21.73,950.0,1130.0,180.0,3.45,4.2,0.0,1000.4,1420.4,9,420.0,1000.4,420.0,2,0,0,0,0,0,0,0,0,266.91,93.67,0.0,0.0,0.0,0.0,0,5876.41,34.49,0.0,0.0,110.82,843.77,1030.24,1217.27,107.74,20.48,108.87,81.43
2023-11-13,2.6454,1.7593,1.8774,1.8514,2.0947,2.05,1.865,2.55,0.2173,0.4552999999999998,-0.0447000000000001,3.369999999999997,33.33,-1.99,-40.510000000000005,-1.3600000000000003,7.16,710.0,4240.0,3530.0,3.45,4.2,0.0,-161.0,140.0,2,301.0,-161.0,301.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2497.32,30.85,0.0,0.0,110.75,0.0,0.0,0.0,0.0,20.25,0.0,82.52
2023-11-14,2.6573,1.902,2.0414,2.0169,2.252,2.2,2.085,2.57,0.2105999999999999,0.318,-0.0519999999999996,24.49000000000001,-18.81,3.01,-49.67,-2.37,43.36,210.0,4950.0,4740.0,3.45,4.2,0.0,1961.0,2601.0,8,640.0,1961.0,640.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2367.26,31.03,0.0,0.0,110.64,0.0,0.0,0.0,0.0,20.26,0.0,82.47
2023-11-15,2.6633,1.8698,2.0035,1.9789,2.2419,2.22,3.36,2.55,0.2383999999999999,0.3081,-0.0218999999999995,79.12,-58.24,4.64,-29.46,-18.27,22.2,1750.0,3770.0,2020.0,3.45,4.2,0.0,217.7,217.7,3,0.0,217.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2335.89,35.17,0.0,36.4,110.79,0.0,0.0,0.0,0.0,20.27,0.0,81.18
2023-11-16,2.6558,1.9004,2.0401,2.056,2.2536,2.2,2.91,2.305,0.2135000000000002,0.0514000000000001,-0.0535999999999998,-9.21,4.729999999999999,2.67,0.8399999999999999,-3.890000000000001,4.84,1490.0,3520.0,2030.0,3.45,4.2,0.0,240.0,240.0,7,0.0,240.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,65.77,58.19,72.88,0.0,0,2360.0,35.85,0.0,0.0,110.98,0.0,0.0,0.0,0.0,20.07,0.0,77.42
2023-11-17,2.6524,1.8859,2.0189,2.0055,2.2467,2.25,2.13,2.26,0.2278000000000002,0.0132999999999996,0.0032999999999998,-73.99,59.56999999999999,3.59,-15.7,-14.6,41.13,920.0,2050.0,1130.0,3.45,4.2,0.0,521.1,1681.5,3,1160.4,521.1,1160.4,2,0,0,0,0,0,0,0,0,0.0,92.53,0.0,0.0,0.0,0.0,0,4214.86,46.81,0.0,0.0,110.94,872.11,999.92,1157.36,108.6,20.26,109.2,80.61
2023-11-20,2.6584,1.8926,1.9805,2.0165,2.2185,2.25,1.73,1.965,0.2380000000000002,-0.2535,0.0314999999999998,-29.67,47.150000000000006,2.22,-8.27,-6.44,-4.98,-1050.0,3190.0,4240.0,3.45,4.2,0.0,-171.0,130.0,2,301.0,-171.0,301.0,1,0,0,0,0,0,0,0,0,253.34,0.0,0.0,0.0,0.0,0.0,0,2118.23,39.52,0.0,0.0,111.0,0.0,0.0,0.0,0.0,20.43,0.0,82.32
2023-11-21,2.6684,1.888,2.0213,2.012,2.2371,2.2,1.825,2.035,0.2157999999999997,-0.2020999999999997,-0.0370999999999996,79.74,0.1100000000000003,0.96,-54.93,-8.03,-17.880000000000003,-350.0,4600.0,4950.0,3.45,4.2,0.0,-778.6,300.0,6,1078.6,-778.6,1078.6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2080.35,38.15,0.0,0.0,111.0,0.0,0.0,0.0,0.0,20.15,0.0,82.45
2023-11-22,2.6823,1.9011,2.0378,2.0366,2.3027,2.2,1.87,2.05,0.2649000000000003,-0.2527000000000003,-0.1027,148.76999999999998,-89.9,3.09,-17.9,4.19,-48.260000000000005,1420.0,5190.0,3770.0,3.45,4.2,0.0,2503.0,2503.0,5,0.0,2503.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2272.23,36.81,0.0,37.9,110.3,0.0,0.0,0.0,0.0,20.26,0.0,81.96
2023-11-23,2.7023,1.8929,2.0199,2.0232,2.2775,2.25,1.865,2.045,0.2576,-0.2324999999999999,-0.0274999999999998,137.17,-72.76,4.67,-57.5,-12.07,0.5000000000000004,3120.0,6640.0,3520.0,3.45,4.2,0.0,210.0,210.0,5,0.0,210.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,68.84,61.4,72.59,0.0,0,2226.24,33.22,0.0,0.0,110.32,0.0,0.0,0.0,0.0,20.16,0.0,81.42
2023-11-24,2.7053,1.8358,2.1805,1.9355,2.9352,2.96,1.92,2.075,0.7547000000000001,-0.8601999999999999,0.0247999999999999,109.46,-22.46,7.819999999999999,-93.12,8.55,-10.259999999999998,2960.0,5010.0,2050.0,3.45,4.2,0.0,2050.0,2050.0,4,0.0,2050.0,0.0,0,0,0,0,0,0,0,0,0,0.0,92.53,0.0,0.0,0.0,0.0,0,5620.49,41.36,0.0,0.0,110.21,876.74,993.21,1155.99,109.58,19.89,108.87,80.58
2023-11-27,2.7108,1.7868,2.1288,1.8796,3.033,3.3,1.905,2.075,0.9042,-0.9579999999999996,0.2669999999999999,70.17,-26.22,3.27,-52.95,1.08,4.640000000000001,910.0,4150.0,3240.0,3.45,4.2,0.0,-741.0,100.0,2,841.0,-741.0,541.0,2,0,0,0,0,300,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4884.29,30.85,0.0,0.0,111.21,0.0,0.0,0.0,0.0,20.27,0.0,79.98
2023-11-28,2.6898,1.6963,2.1105,1.7816,3.1193,3.4,1.975,2.115,1.0088,-1.0042999999999995,0.2806999999999999,-75.34,0.5399999999999991,-15.48,26.42,3.81,60.040000000000006,-170.0,4430.0,4600.0,3.45,4.2,0.0,258.0,258.0,5,0.0,258.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4695.18,41.43,0.0,0.0,112.92,0.0,0.0,0.0,0.0,20.41,0.0,81.68
2023-11-29,2.6826,1.6032,2.1605,1.7224,3.3163,3.6,2.07,2.315,1.1558000000000002,-1.0013,0.2837,-290.37000000000006,20.84,6.19,157.17,-12.36,118.53,1440.0,6630.0,5190.0,3.45,4.2,0.0,270.0,270.0,4,0.0,270.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4348.07,49.59,0.0,36.8,113.04,0.0,0.0,0.0,0.0,20.4,0.0,83.1
2023-11-30,2.668,1.8679,2.1753,2.4983,2.6535,2.75,2.165,2.31,0.4782000000000002,-0.3435000000000001,0.0964999999999998,-73.25,41.16,-2.01,8.4,-5.61,31.31,-5450.0,1190.0,6640.0,3.45,4.2,0.0,200.0,200.0,4,0.0,200.0,0.0,0,0,0,0,0,0,0,0,0,257.65,0.0,68.84,59.56,72.55,0.0,168133,4475.49,74.12,0.0,0.0,113.13,0.0,0.0,0.0,0.0,20.19,0.0,82.83
2023-12-01,2.6625,1.6061,1.7966,1.7116,2.1051,2.15,2.21,2.27,0.3085000000000002,0.1648999999999998,0.0448999999999997,-70.32000000000001,21.14,5.010000000000001,20.73,-8.01,31.43,-4340.0,670.0,5010.0,3.45,4.2,0.0,1111.7,1111.7,4,0.0,1111.7,0.0,0,0,0,0,0,0,0,0,0,0.0,88.57,0.0,0.0,0.0,0.0,0,9173.13,41.04,0.0,0.0,113.53,857.72,1010.81,1179.13,110.24,20.19,108.87,78.88
2023-12-04,2.6725,1.713,1.7855,1.8187,2.1045,2.1,2.415,2.425,0.3189999999999997,0.3205,-0.0044999999999997,35.55,12.489999999999998,-2.62,-33.68,-4.880000000000001,-6.839999999999999,-2050.0,2100.0,4150.0,3.45,4.2,0.0,-171.0,130.0,3,301.0,-171.0,301.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4671.45,30.93,0.0,0.0,113.53,0.0,0.0,0.0,0.0,20.14,0.0,78.03
2023-12-05,2.665,1.6944,1.8342,1.833,2.2225,2.25,2.39,2.365,0.3883000000000001,0.1425,0.0274999999999998,30.06,-21.78,7.199999999999999,16.299999999999997,-4.93,-26.82,-1980.0,2400.0,4380.0,3.45,4.2,0.0,-743.2,40.0,2,783.2,-743.2,783.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4429.88,31.49,0.0,0.0,113.64,0.0,0.0,0.0,0.0,20.16,0.0,77.2
2023-12-06,2.6725,1.6096,1.7849,1.7453,2.217,2.25,2.335,2.375,0.4321000000000001,0.1579999999999999,0.0329999999999999,-4.2499999999999964,-0.1499999999999985,6.54,-2.18,-0.8400000000000003,0.9000000000000004,-3000.0,3630.0,6630.0,3.45,4.2,0.0,1442.2,1442.2,4,0.0,1442.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4206.81,37.12,0.0,34.1,113.9,0.0,0.0,0.0,0.0,20.06,0.0,74.3
2023-12-07,2.664,1.6239,1.8239,1.7861,2.1937,2.25,2.28,2.35,0.3698000000000001,0.1562999999999998,0.0562999999999997,-29.46,-2.910000000000001,4.53,20.92,0.1099999999999998,6.81,780.0,1970.0,1190.0,3.45,4.2,0.0,-100.0,0.0,0,100.0,-100.0,100.0,1,0,0,0,0,0,0,0,0,0.0,0.0,68.68,59.72,72.42,0.0,0,3897.22,42.29,0.0,0.0,113.64,0.0,0.0,0.0,0.0,19.96,0.0,74.05
2023-12-08,2.6636,1.6363,1.8442,1.7955,2.246,2.3,2.445,2.48,0.4017999999999999,0.2339999999999999,0.0539999999999998,-89.46,45.15,0.3,15.060000000000002,-11.33,40.27,2180.0,2850.0,670.0,3.45,4.2,0.0,732.6,732.6,2,0.0,732.6,0.0,0,0,0,0,0,0,0,0,0,0.0,86.91,0.0,0.0,0.0,0.0,0,9693.06,38.24,0.0,0.0,113.7,858.4,1032.21,1270.0,110.13,20.02,108.87,75.84
2023-12-11,2.644,1.7583,1.8983,1.9278,2.3674,2.35,2.44,3.035,0.4690999999999998,0.6676000000000002,-0.0173999999999998,-108.15,75.51,-1.71,10.63,3.05,20.69,2040.0,4140.0,2100.0,3.45,4.2,0.0,-951.1,0.0,0,951.1,-951.1,951.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5437.96,33.56,0.0,0.0,113.65,0.0,0.0,0.0,0.0,19.83,0.0,76.03
2023-12-12,2.6375,1.7474,1.8812,1.8972,2.3617,2.4,2.47,3.285,0.4804999999999999,0.9233000000000002,0.0383,-135.17999999999998,83.33,-6.7,13.039999999999996,-13.99,59.49999999999999,250.0,2650.0,2400.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.69,0.0,0.0,112.77,0.0,0.0,0.0,0.0,19.89,0.0,73.24
2023-12-13,2.6226,1.6238,1.8293,1.7672,2.2432,2.25,2.47,3.415,0.4138999999999999,1.1718000000000002,0.0068000000000001,-206.52,119.28,3.65,55.99000000000001,0.7999999999999998,26.780000000000005,-1010.0,2620.0,3630.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4729.59,42.81,0.0,32.7,112.71,0.0,0.0,0.0,0.0,19.93,0.0,74.26
2023-12-14,2.6376,1.6167,1.8239,1.7582,2.2019,2.25,2.64,3.225,0.3780000000000001,1.0231,0.0480999999999998,-148.12,101.4,2.15,-21.03,-9.36,74.97,-1470.0,500.0,1970.0,3.45,4.2,0.0,2350.9,2450.9,3,100.0,2350.9,100.0,1,0,0,0,0,0,0,0,0,0.0,0.0,68.08,59.64,72.38,0.0,0,4868.25,41.0,0.0,0.0,112.66,0.0,0.0,0.0,0.0,20.02,0.0,76.61
2023-12-15,2.6227,1.5902,1.787,1.711,2.1548,2.2,6.875,3.59,0.3677999999999999,1.4352,0.0452000000000003,-74.41999999999999,-33.83,13.57,49.11,4.66,40.89,-410.0,2440.0,2850.0,3.45,4.2,0.0,739.9,739.9,2,0.0,739.9,0.0,0,0,0,0,0,0,0,0,0,0.0,88.57,0.0,0.0,0.0,0.0,0,8097.82,46.06,0.0,0.0,113.03,869.34,1093.52,1281.4,111.23,20.06,108.98,76.55
2023-12-18,2.6126,1.6074,1.8419,1.7471,2.2148,2.2,2.905,2.5,0.3728999999999998,0.2852000000000001,-0.0147999999999997,-251.5,159.01999999999998,18.41,19.980000000000004,-2.8799999999999994,56.92999999999999,-1130.0,3010.0,4140.0,3.45,4.2,0.0,-400.0,0.0,0,400.0,-400.0,400.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5624.37,40.96,0.0,0.0,113.13,0.0,0.0,0.0,0.0,20.12,0.0,77.95
2023-12-19,2.6191,1.5655,1.766,1.7156,2.1466,2.2,2.955,2.43,0.3805999999999998,0.2834000000000003,0.0534000000000003,-41.84,15.84,19.92,-30.81,-3.85,40.74,200.0,2850.0,2650.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5723.6,50.41,0.0,0.0,113.06,0.0,0.0,0.0,0.0,20.24,0.0,79.23
2023-12-20,2.6222,1.5792,1.8046,1.7271,2.1863,2.2,2.385,2.405,0.3817000000000001,0.2186999999999996,0.0137,14.540000000000004,-11.61,29.65,-21.51,-9.77,-1.290000000000001,1590.0,4210.0,2620.0,3.45,4.2,0.0,2302.4,2302.4,2,0.0,2302.4,0.0,0,0,0,0,0,0,0,0,0,249.3,0.0,0.0,0.0,0.0,0.0,0,7476.33,61.65,0.0,32.2,113.03,0.0,0.0,0.0,0.0,20.39,0.0,79.7
2023-12-21,2.5901,1.7003,1.805,1.8432,2.197,2.02,2.07,2.27,0.3920000000000001,0.0729999999999999,-0.177,-60.88999999999999,72.02,26.87,-53.74,-0.81,16.55,2810.0,3310.0,500.0,3.45,4.2,0.0,100.0,100.0,2,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,67.7,57.64,72.28,0.0,0,6699.2,47.89,0.0,0.0,113.03,0.0,0.0,0.0,0.0,20.54,0.0,79.39
2023-12-22,2.5877,1.5767,1.7758,1.7139,2.0897,2.05,2.11,2.23,0.3139,0.1402999999999998,-0.0397000000000002,-249.23,95.78,24.78,35.050000000000004,1.03,92.59,2870.0,4710.0,1840.0,3.45,4.2,0.0,2180.7,2180.7,3,0.0,2180.7,0.0,0,0,0,0,0,0,0,0,0,0.0,93.67,0.0,0.0,0.0,0.0,0,9522.56,48.2,0.0,0.0,113.03,879.75,1254.99,1346.2,112.01,20.62,108.65,79.07
2023-12-25,2.5678,1.5404,1.8184,1.6836,3.9793,1.8117,2.265,2.34,2.1609,-1.6393,-2.1676,-360.18999999999994,208.08,32.660000000000004,77.18,-0.7700000000000005,43.040000000000006,3440.0,4680.0,1240.0,3.45,4.2,0.0,-400.0,0.0,0,400.0,-400.0,400.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8453.91,49.96,0.0,0.0,113.42,0.0,0.0,0.0,0.0,20.51,0.0,0.0
2023-12-26,2.5804,1.4784,1.851,1.5973,4.4034,4.35,2.6,2.485,2.5524000000000004,-1.9184000000000003,-0.0534000000000007,-173.89,102.03,23.85,-5.399999999999999,-6.17,59.6,2920.0,4260.0,1340.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6065.5,54.55,0.0,0.0,113.79,0.0,0.0,0.0,0.0,20.45,0.0,81.07
2023-12-27,2.5577,1.4305,1.914,1.557,3.6837,4.0,2.47,2.58,1.7697,-1.1037,0.3163,-36.24,-24.69,27.36,19.15,-4.6,19.0,1790.0,3740.0,1950.0,3.45,4.2,0.0,500.0,500.0,2,0.0,500.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5614.45,73.32,0.0,31.3,113.45,0.0,0.0,0.0,0.0,20.3,0.0,79.65
2023-12-28,2.5694,1.3796,2.0193,1.5915,2.9494,3.2,2.22,2.405,0.9301,-0.5444,0.2506000000000004,-115.33,71.88,15.88,-14.07,-3.78,45.41,1550.0,1950.0,400.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.9,49.74,71.62,0.0,0,5845.1,80.49,0.0,0.0,113.38,0.0,0.0,0.0,0.0,20.47,0.0,78.39
2023-12-29,2.5553,1.6533,1.9079,1.8335,2.2513,2.4,2.15,2.335,0.3434000000000001,0.0836999999999998,0.1486999999999998,-16.250000000000007,3.869999999999997,0.6900000000000002,-22.72,2.9200000000000004,31.5,0.0,0.0,0.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,92.77,0.0,0.0,0.0,0.0,0,14182.69,65.74,0.0,0.0,113.37,909.19,1759.58,1365.28,112.35,20.45,108.65,77.04
2023-12-31,2.5553,1.6533,1.9079,1.8335,2.2513,2.4,2.15,2.335,0.3434000000000001,0.0836999999999998,0.1486999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,222.87,0.0,0.0,0.0,0.0,102.56,119441,73259.87,29.02,3716.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,2.5601,1.5611,1.764,1.7025,2.1,2.1,2.105,2.31,0.3360000000000001,0.2099999999999999,0.0,33.95,-2.680000000000007,12.32,-32.71,-2.82,-8.07,-8690.0,1370.0,10060.0,3.45,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9210.01,32.34,0.0,0.0,113.32,0.0,0.0,0.0,0.0,20.26,0.0,75.89
2024-01-03,2.5531,1.5767,1.7706,1.7179,2.139,2.15,2.19,2.315,0.3683999999999998,0.1760000000000001,0.0110000000000001,103.43,-88.6,18.12,-31.2,2.83,-4.600000000000001,-5580.0,140.0,5720.0,3.45,4.2,0.0,410.0,410.0,4,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7680.25,23.93,0.0,29.4,113.2,0.0,0.0,0.0,0.0,20.28,0.0,78.25
2024-01-04,2.5368,1.5716,1.7671,1.736,2.1643,2.25,2.405,2.46,0.3972,0.2957000000000001,0.0857000000000001,-109.59,-8.279999999999998,12.62,90.39,2.54,12.32,-5850.0,150.0,6000.0,3.45,4.2,0.0,390.0,390.0,6,0.0,390.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.16,49.04,70.34,0.0,0,0.0,29.0,0.0,0.0,113.14,0.0,0.0,0.0,0.0,20.23,0.0,77.59
2024-01-05,2.5175,1.581,1.7833,1.7324,2.1762,2.15,2.435,2.47,0.3929,0.2938,-0.0262000000000002,-228.05,125.54,-3.75,108.54,-5.0200000000000005,2.75,-4110.0,750.0,4860.0,3.45,4.2,0.0,100.0,100.0,2,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0.0,92.77,0.0,0.0,0.0,0.0,0,9217.35,39.97,0.0,0.0,113.06,936.83,1896.65,2519.0,112.35,20.04,108.76,78.76
2024-01-08,2.5136,1.5877,1.7918,1.7369,2.1364,2.2,2.22,2.435,0.3446,0.2986,0.0636000000000001,-150.65,168.34,22.37,-51.45,-4.21,15.6,-400.0,500.0,900.0,3.45,4.2,0.0,-2076.1,130.0,2,2206.1,-2076.1,2206.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5585.21,31.36,0.0,0.0,113.0,0.0,0.0,0.0,0.0,19.79,0.0,76.12
2024-01-09,2.4862,1.5787,1.7805,1.7324,2.1818,2.29,2.165,2.57,0.4013,0.3881999999999999,0.1082,-141.18,3.379999999999999,16.98,78.9,5.42,36.5,-1570.0,650.0,2220.0,3.45,4.2,0.0,-512.0,330.0,4,842.0,-512.0,842.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5337.48,33.08,0.0,0.0,112.51,0.0,0.0,0.0,0.0,19.83,0.0,77.59
2024-01-10,2.4982,1.5865,1.8017,1.7404,2.1708,2.2,2.415,5.11,0.3690999999999997,2.9392000000000005,0.0292000000000003,-181.39,154.48,12.03,-22.22,3.24,33.86,60.0,200.0,140.0,3.45,4.2,0.0,2330.0,2330.0,6,0.0,2330.0,0.0,0,0,0,0,0,0,0,0,0,265.91,0.0,0.0,0.0,0.0,0.0,0,5361.45,32.79,0.0,31.0,112.4,0.0,0.0,0.0,0.0,19.83,0.0,76.8
2024-01-11,2.4992,1.6302,1.8353,1.7822,2.1771,2.2,2.395,5.625,0.3417999999999999,3.4479,0.0229000000000003,47.45999999999998,-56.99,6.510000000000001,-8.03,-7.42,18.49,120.0,270.0,150.0,3.45,4.2,0.0,248.1,350.0,6,101.9,248.1,101.9,1,0,0,0,0,0,0,0,0,0.0,0.0,65.51,59.6,71.85,0.0,0,5241.53,25.92,0.0,0.0,112.23,0.0,0.0,0.0,0.0,19.81,0.0,77.41
2024-01-12,2.5172,1.6825,1.8415,1.8215,2.1626,2.2,2.705,5.285,0.3210999999999999,3.1224000000000003,0.0374000000000003,24.95,-110.82,10.18,0.1500000000000056,8.66,66.89000000000001,-100.0,650.0,750.0,3.45,4.2,0.0,1499.5,1650.0,4,150.5,1499.5,150.5,1,0,0,0,0,0,0,0,0,0.0,90.87,0.0,0.0,0.0,0.0,0,7941.59,25.49,0.0,0.0,112.15,1140.31,2206.03,2613.0,111.45,19.62,108.11,78.29
2024-01-15,2.5212,1.6818,1.8935,1.8269,2.2268,2.25,3.31,4.15,0.3332999999999999,1.9232000000000005,0.0232000000000001,169.73000000000002,-44.5,16.21,-90.47,3.640000000000001,-54.6,390.0,890.0,500.0,3.45,4.2,0.0,-3800.0,130.0,2,3930.0,-3800.0,3930.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4955.49,22.49,0.0,0.0,112.08,0.0,0.0,0.0,0.0,19.78,0.0,78.15
2024-01-16,2.5252,1.7456,1.9591,1.9703,2.2948,2.25,3.635,3.28,0.3356999999999999,0.9852,-0.0447999999999999,39.420000000000016,4.6,0.91,-79.23,4.17,30.110000000000003,6950.0,7600.0,650.0,3.45,4.2,0.0,330.0,330.0,4,0.0,330.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4842.65,28.4,0.0,0.0,111.31,0.0,0.0,0.0,0.0,19.71,0.0,78.29
2024-01-17,2.5077,1.8278,1.984,2.0246,2.3341,2.3,2.345,2.255,0.3500999999999998,-0.0790999999999999,-0.0341,-24.37,-2.680000000000001,-6.4,25.78,4.289999999999999,3.369999999999999,5270.0,5470.0,200.0,3.45,4.2,0.0,2240.0,2240.0,4,0.0,2240.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4719.63,35.63,0.0,27.8,111.11,0.0,0.0,0.0,0.0,19.84,0.0,77.88
2024-01-18,2.5092,1.7304,1.8311,1.8766,2.1575,2.2,2.74,2.39,0.3264000000000002,0.2324999999999999,0.0424999999999999,-141.81,116.93,13.07,-34.93,5.71,41.06,730.0,1000.0,270.0,3.45,4.2,0.0,350.0,350.0,6,0.0,350.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,61.84,60.08,72.14,0.0,0,4695.27,32.34,0.0,0.0,110.9,0.0,0.0,0.0,0.0,19.97,0.0,79.1
2024-01-19,2.5027,1.7265,1.8707,1.8639,2.1164,2.15,2.625,2.385,0.2457,0.2685999999999997,0.0335999999999998,-104.03,35.86,15.62,44.29,-1.71,9.98,60.0,710.0,650.0,3.45,4.2,0.0,670.0,670.0,3,0.0,670.0,0.0,0,0,0,0,0,0,0,0,0,0.0,90.09,0.0,0.0,0.0,0.0,0,7700.56,30.0,0.0,0.0,109.79,1287.49,2239.61,3093.6,111.23,19.89,107.57,78.56
2024-01-22,2.4922,1.7628,1.88,1.8897,2.1494,2.1,2.395,2.4,0.2694000000000001,0.2505999999999999,-0.0493999999999998,-377.48,75.99000000000001,14.02,239.09,-0.27,48.63,330.0,1220.0,890.0,3.45,4.2,0.0,-791.2,160.0,3,951.2,-791.2,951.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4617.55,24.6,0.0,0.0,109.74,0.0,0.0,0.0,0.0,19.85,0.0,80.06
2024-01-23,2.5042,1.763,1.8386,1.8994,2.168,2.15,2.21,2.275,0.3294000000000001,0.1069999999999997,-0.0180000000000002,-289.08,209.92,34.11,-34.78,3.3100000000000005,76.53,-2950.0,4650.0,7600.0,3.45,4.2,0.0,320.0,320.0,4,0.0,320.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4503.28,26.9,0.0,0.0,109.71,0.0,0.0,0.0,0.0,19.81,0.0,79.55
